,activities [10 sec],time_2hours,group,time
4508,0,18_20,4508.0,2023-06-13 18:13:08
4509,0,18_20,4509.0,2023-06-13 18:13:18
4510,0,18_20,4510.0,2023-06-13 18:13:28
4511,1,18_20,4511.0,2023-06-13 18:13:38
4512,1,18_20,4512.0,2023-06-13 18:13:48
4513,0,18_20,4513.0,2023-06-13 18:13:58
4514,0,18_20,4514.0,2023-06-13 18:14:08
4515,0,18_20,4515.0,2023-06-13 18:14:18
4516,0,18_20,4516.0,2023-06-13 18:14:28
4517,0,18_20,4517.0,2023-06-13 18:14:38
4518,0,18_20,4518.0,2023-06-13 18:14:48
4519,0,18_20,4519.0,2023-06-13 18:14:58
4520,0,18_20,4520.0,2023-06-13 18:15:08
4521,0,18_20,4521.0,2023-06-13 18:15:18
4522,0,18_20,4522.0,2023-06-13 18:15:28
4523,0,18_20,4523.0,2023-06-13 18:15:38
4524,0,18_20,4524.0,2023-06-13 18:15:48
4525,0,18_20,4525.0,2023-06-13 18:15:58
4526,0,18_20,4526.0,2023-06-13 18:16:08
4527,0,18_20,4527.0,2023-06-13 18:16:18
4528,0,18_20,4528.0,2023-06-13 18:16:28
4529,0,18_20,4529.0,2023-06-13 18:16:38
4530,0,18_20,4530.0,2023-06-13 18:16:48
4531,1,18_20,4531.0,2023-06-13 18:16:58
4532,1,18_20,4532.0,2023-06-13 18:17:08
4533,0,18_20,4533.0,2023-06-13 18:17:18
4534,0,18_20,4534.0,2023-06-13 18:17:28
4535,0,18_20,4535.0,2023-06-13 18:17:38
4536,0,18_20,4536.0,2023-06-13 18:17:48
4537,0,18_20,4537.0,2023-06-13 18:17:58
4538,0,18_20,4538.0,2023-06-13 18:18:08
4539,0,18_20,4539.0,2023-06-13 18:18:18
4540,0,18_20,4540.0,2023-06-13 18:18:28
4541,1,18_20,4541.0,2023-06-13 18:18:38
4542,1,18_20,4542.0,2023-06-13 18:18:48
4543,1,18_20,4543.0,2023-06-13 18:18:58
4544,1,18_20,4544.0,2023-06-13 18:19:08
4545,1,18_20,4545.0,2023-06-13 18:19:18
4546,1,18_20,4546.0,2023-06-13 18:19:28
4547,0,18_20,4547.0,2023-06-13 18:19:38
4548,0,18_20,4548.0,2023-06-13 18:19:48
4549,0,18_20,4549.0,2023-06-13 18:19:58
4550,0,18_20,4550.0,2023-06-13 18:20:08
4551,0,18_20,4551.0,2023-06-13 18:20:18
4552,0,18_20,4552.0,2023-06-13 18:20:28
4553,0,18_20,4553.0,2023-06-13 18:20:38
4554,0,18_20,4554.0,2023-06-13 18:20:48
4555,0,18_20,4555.0,2023-06-13 18:20:58
4556,0,18_20,4556.0,2023-06-13 18:21:08
4557,0,18_20,4557.0,2023-06-13 18:21:18
4558,0,18_20,4558.0,2023-06-13 18:21:28
4559,0,18_20,4559.0,2023-06-13 18:21:38
4560,0,18_20,4560.0,2023-06-13 18:21:48
4561,0,18_20,4561.0,2023-06-13 18:21:58
4562,0,18_20,4562.0,2023-06-13 18:22:08
4563,0,18_20,4563.0,2023-06-13 18:22:18
4564,0,18_20,4564.0,2023-06-13 18:22:28
4565,0,18_20,4565.0,2023-06-13 18:22:38
4566,0,18_20,4566.0,2023-06-13 18:22:48
4567,1,18_20,4567.0,2023-06-13 18:22:58
4568,0,18_20,4568.0,2023-06-13 18:23:08
4569,0,18_20,4569.0,2023-06-13 18:23:18
4570,0,18_20,4570.0,2023-06-13 18:23:28
4571,0,18_20,4571.0,2023-06-13 18:23:38
4572,2,18_20,4572.0,2023-06-13 18:23:48
4573,1,18_20,4573.0,2023-06-13 18:23:58
4574,2,18_20,4574.0,2023-06-13 18:24:08
4575,2,18_20,4575.0,2023-06-13 18:24:18
4576,0,18_20,4576.0,2023-06-13 18:24:28
4577,0,18_20,4577.0,2023-06-13 18:24:38
4578,0,18_20,4578.0,2023-06-13 18:24:48
4579,0,18_20,4579.0,2023-06-13 18:24:58
4580,0,18_20,4580.0,2023-06-13 18:25:08
4581,0,18_20,4581.0,2023-06-13 18:25:18
4582,0,18_20,4582.0,2023-06-13 18:25:28
4583,0,18_20,4583.0,2023-06-13 18:25:38
4584,0,18_20,4584.0,2023-06-13 18:25:48
4585,0,18_20,4585.0,2023-06-13 18:25:58
4586,0,18_20,4586.0,2023-06-13 18:26:08
4587,0,18_20,4587.0,2023-06-13 18:26:18
4588,0,18_20,4588.0,2023-06-13 18:26:28
4589,0,18_20,4589.0,2023-06-13 18:26:38
4590,0,18_20,4590.0,2023-06-13 18:26:48
4591,0,18_20,4591.0,2023-06-13 18:26:58
4592,0,18_20,4592.0,2023-06-13 18:27:08
4593,0,18_20,4593.0,2023-06-13 18:27:18
4594,0,18_20,4594.0,2023-06-13 18:27:28
4595,0,18_20,4595.0,2023-06-13 18:27:38
4596,0,18_20,4596.0,2023-06-13 18:27:48
4597,0,18_20,4597.0,2023-06-13 18:27:58
4598,0,18_20,4598.0,2023-06-13 18:28:08
4599,0,18_20,4599.0,2023-06-13 18:28:18
4600,0,18_20,4600.0,2023-06-13 18:28:28
4601,0,18_20,4601.0,2023-06-13 18:28:38
4602,0,18_20,4602.0,2023-06-13 18:28:48
4603,0,18_20,4603.0,2023-06-13 18:28:58
4604,0,18_20,4604.0,2023-06-13 18:29:08
4605,0,18_20,4605.0,2023-06-13 18:29:18
4606,0,18_20,4606.0,2023-06-13 18:29:28
4607,0,18_20,4607.0,2023-06-13 18:29:38
4608,0,18_20,4608.0,2023-06-13 18:29:48
4609,0,18_20,4609.0,2023-06-13 18:29:58
4610,0,18_20,4610.0,2023-06-13 18:30:08
4611,0,18_20,4611.0,2023-06-13 18:30:18
4612,0,18_20,4612.0,2023-06-13 18:30:28
4613,0,18_20,4613.0,2023-06-13 18:30:38
4614,0,18_20,4614.0,2023-06-13 18:30:48
4615,0,18_20,4615.0,2023-06-13 18:30:58
4616,0,18_20,4616.0,2023-06-13 18:31:08
4617,0,18_20,4617.0,2023-06-13 18:31:18
4618,0,18_20,4618.0,2023-06-13 18:31:28
4619,0,18_20,4619.0,2023-06-13 18:31:38
4620,0,18_20,4620.0,2023-06-13 18:31:48
4621,0,18_20,4621.0,2023-06-13 18:31:58
4622,0,18_20,4622.0,2023-06-13 18:32:08
4623,0,18_20,4623.0,2023-06-13 18:32:18
4624,0,18_20,4624.0,2023-06-13 18:32:28
4625,0,18_20,4625.0,2023-06-13 18:32:38
4626,0,18_20,4626.0,2023-06-13 18:32:48
4627,0,18_20,4627.0,2023-06-13 18:32:58
4628,0,18_20,4628.0,2023-06-13 18:33:08
4629,0,18_20,4629.0,2023-06-13 18:33:18
4630,0,18_20,4630.0,2023-06-13 18:33:28
4631,0,18_20,4631.0,2023-06-13 18:33:38
4632,0,18_20,4632.0,2023-06-13 18:33:48
4633,0,18_20,4633.0,2023-06-13 18:33:58
4634,0,18_20,4634.0,2023-06-13 18:34:08
4635,0,18_20,4635.0,2023-06-13 18:34:18
4636,0,18_20,4636.0,2023-06-13 18:34:28
4637,0,18_20,4637.0,2023-06-13 18:34:38
4638,0,18_20,4638.0,2023-06-13 18:34:48
4639,0,18_20,4639.0,2023-06-13 18:34:58
4640,0,18_20,4640.0,2023-06-13 18:35:08
4641,0,18_20,4641.0,2023-06-13 18:35:18
4642,0,18_20,4642.0,2023-06-13 18:35:28
4643,0,18_20,4643.0,2023-06-13 18:35:38
4644,0,18_20,4644.0,2023-06-13 18:35:48
4645,0,18_20,4645.0,2023-06-13 18:35:58
4646,0,18_20,4646.0,2023-06-13 18:36:08
4647,0,18_20,4647.0,2023-06-13 18:36:18
4648,0,18_20,4648.0,2023-06-13 18:36:28
4649,0,18_20,4649.0,2023-06-13 18:36:38
4650,0,18_20,4650.0,2023-06-13 18:36:48
4651,0,18_20,4651.0,2023-06-13 18:36:58
4652,0,18_20,4652.0,2023-06-13 18:37:08
4653,0,18_20,4653.0,2023-06-13 18:37:18
4654,0,18_20,4654.0,2023-06-13 18:37:28
4655,0,18_20,4655.0,2023-06-13 18:37:38
4656,0,18_20,4656.0,2023-06-13 18:37:48
4657,0,18_20,4657.0,2023-06-13 18:37:58
4658,0,18_20,4658.0,2023-06-13 18:38:08
4659,0,18_20,4659.0,2023-06-13 18:38:18
4660,0,18_20,4660.0,2023-06-13 18:38:28
4661,0,18_20,4661.0,2023-06-13 18:38:38
4662,0,18_20,4662.0,2023-06-13 18:38:48
4663,0,18_20,4663.0,2023-06-13 18:38:58
4664,0,18_20,4664.0,2023-06-13 18:39:08
4665,0,18_20,4665.0,2023-06-13 18:39:18
4666,0,18_20,4666.0,2023-06-13 18:39:28
4667,0,18_20,4667.0,2023-06-13 18:39:38
4668,0,18_20,4668.0,2023-06-13 18:39:48
4669,0,18_20,4669.0,2023-06-13 18:39:58
4670,0,18_20,4670.0,2023-06-13 18:40:08
4671,0,18_20,4671.0,2023-06-13 18:40:18
4672,0,18_20,4672.0,2023-06-13 18:40:28
4673,0,18_20,4673.0,2023-06-13 18:40:38
4674,1,18_20,4674.0,2023-06-13 18:40:48
4675,0,18_20,4675.0,2023-06-13 18:40:58
4676,0,18_20,4676.0,2023-06-13 18:41:08
4677,0,18_20,4677.0,2023-06-13 18:41:18
4678,0,18_20,4678.0,2023-06-13 18:41:28
4679,0,18_20,4679.0,2023-06-13 18:41:38
4680,0,18_20,4680.0,2023-06-13 18:41:48
4681,0,18_20,4681.0,2023-06-13 18:41:58
4682,1,18_20,4682.0,2023-06-13 18:42:08
4683,1,18_20,4683.0,2023-06-13 18:42:18
4684,0,18_20,4684.0,2023-06-13 18:42:28
4685,0,18_20,4685.0,2023-06-13 18:42:38
4686,0,18_20,4686.0,2023-06-13 18:42:48
4687,0,18_20,4687.0,2023-06-13 18:42:58
4688,0,18_20,4688.0,2023-06-13 18:43:08
4689,0,18_20,4689.0,2023-06-13 18:43:18
4690,0,18_20,4690.0,2023-06-13 18:43:28
4691,0,18_20,4691.0,2023-06-13 18:43:38
4692,0,18_20,4692.0,2023-06-13 18:43:48
4693,0,18_20,4693.0,2023-06-13 18:43:58
4694,1,18_20,4694.0,2023-06-13 18:44:08
4695,1,18_20,4695.0,2023-06-13 18:44:18
4696,1,18_20,4696.0,2023-06-13 18:44:28
4697,0,18_20,4697.0,2023-06-13 18:44:38
4698,0,18_20,4698.0,2023-06-13 18:44:48
4699,1,18_20,4699.0,2023-06-13 18:44:58
4700,1,18_20,4700.0,2023-06-13 18:45:08
4701,0,18_20,4701.0,2023-06-13 18:45:18
4702,0,18_20,4702.0,2023-06-13 18:45:28
4703,0,18_20,4703.0,2023-06-13 18:45:38
4704,0,18_20,4704.0,2023-06-13 18:45:48
4705,0,18_20,4705.0,2023-06-13 18:45:58
4706,0,18_20,4706.0,2023-06-13 18:46:08
4707,0,18_20,4707.0,2023-06-13 18:46:18
4708,0,18_20,4708.0,2023-06-13 18:46:28
4709,0,18_20,4709.0,2023-06-13 18:46:38
4710,0,18_20,4710.0,2023-06-13 18:46:48
4711,0,18_20,4711.0,2023-06-13 18:46:58
4712,0,18_20,4712.0,2023-06-13 18:47:08
4713,0,18_20,4713.0,2023-06-13 18:47:18
4714,0,18_20,4714.0,2023-06-13 18:47:28
4715,0,18_20,4715.0,2023-06-13 18:47:38
4716,0,18_20,4716.0,2023-06-13 18:47:48
4717,0,18_20,4717.0,2023-06-13 18:47:58
4718,0,18_20,4718.0,2023-06-13 18:48:08
4719,0,18_20,4719.0,2023-06-13 18:48:18
4720,0,18_20,4720.0,2023-06-13 18:48:28
4721,1,18_20,4721.0,2023-06-13 18:48:38
4722,0,18_20,4722.0,2023-06-13 18:48:48
4723,0,18_20,4723.0,2023-06-13 18:48:58
4724,0,18_20,4724.0,2023-06-13 18:49:08
4725,0,18_20,4725.0,2023-06-13 18:49:18
4726,1,18_20,4726.0,2023-06-13 18:49:28
4727,0,18_20,4727.0,2023-06-13 18:49:38
4728,0,18_20,4728.0,2023-06-13 18:49:48
4729,0,18_20,4729.0,2023-06-13 18:49:58
4730,0,18_20,4730.0,2023-06-13 18:50:08
4731,0,18_20,4731.0,2023-06-13 18:50:18
4732,0,18_20,4732.0,2023-06-13 18:50:28
4733,0,18_20,4733.0,2023-06-13 18:50:38
4734,0,18_20,4734.0,2023-06-13 18:50:48
4735,0,18_20,4735.0,2023-06-13 18:50:58
4736,0,18_20,4736.0,2023-06-13 18:51:08
4737,0,18_20,4737.0,2023-06-13 18:51:18
4738,0,18_20,4738.0,2023-06-13 18:51:28
4739,0,18_20,4739.0,2023-06-13 18:51:38
4740,0,18_20,4740.0,2023-06-13 18:51:48
4741,0,18_20,4741.0,2023-06-13 18:51:58
4742,0,18_20,4742.0,2023-06-13 18:52:08
4743,0,18_20,4743.0,2023-06-13 18:52:18
4744,0,18_20,4744.0,2023-06-13 18:52:28
4745,0,18_20,4745.0,2023-06-13 18:52:38
4746,0,18_20,4746.0,2023-06-13 18:52:48
4747,0,18_20,4747.0,2023-06-13 18:52:58
4748,0,18_20,4748.0,2023-06-13 18:53:08
4749,0,18_20,4749.0,2023-06-13 18:53:18
4750,1,18_20,4750.0,2023-06-13 18:53:28
4751,0,18_20,4751.0,2023-06-13 18:53:38
4752,0,18_20,4752.0,2023-06-13 18:53:48
4753,0,18_20,4753.0,2023-06-13 18:53:58
4754,0,18_20,4754.0,2023-06-13 18:54:08
4755,0,18_20,4755.0,2023-06-13 18:54:18
4756,0,18_20,4756.0,2023-06-13 18:54:28
4757,0,18_20,4757.0,2023-06-13 18:54:38
4758,0,18_20,4758.0,2023-06-13 18:54:48
4759,0,18_20,4759.0,2023-06-13 18:54:58
4760,0,18_20,4760.0,2023-06-13 18:55:08
4761,0,18_20,4761.0,2023-06-13 18:55:18
4762,0,18_20,4762.0,2023-06-13 18:55:28
4763,0,18_20,4763.0,2023-06-13 18:55:38
4764,0,18_20,4764.0,2023-06-13 18:55:48
4765,0,18_20,4765.0,2023-06-13 18:55:58
4766,0,18_20,4766.0,2023-06-13 18:56:08
4767,0,18_20,4767.0,2023-06-13 18:56:18
4768,0,18_20,4768.0,2023-06-13 18:56:28
4769,0,18_20,4769.0,2023-06-13 18:56:38
4770,0,18_20,4770.0,2023-06-13 18:56:48
4771,1,18_20,4771.0,2023-06-13 18:56:58
4772,1,18_20,4772.0,2023-06-13 18:57:08
4773,0,18_20,4773.0,2023-06-13 18:57:18
4774,1,18_20,4774.0,2023-06-13 18:57:28
4775,0,18_20,4775.0,2023-06-13 18:57:38
4776,0,18_20,4776.0,2023-06-13 18:57:48
4777,0,18_20,4777.0,2023-06-13 18:57:58
4778,0,18_20,4778.0,2023-06-13 18:58:08
4779,0,18_20,4779.0,2023-06-13 18:58:18
4780,1,18_20,4780.0,2023-06-13 18:58:28
4781,0,18_20,4781.0,2023-06-13 18:58:38
4782,1,18_20,4782.0,2023-06-13 18:58:48
4783,1,18_20,4783.0,2023-06-13 18:58:58
4784,1,18_20,4784.0,2023-06-13 18:59:08
4785,1,18_20,4785.0,2023-06-13 18:59:18
4786,1,18_20,4786.0,2023-06-13 18:59:28
4787,0,18_20,4787.0,2023-06-13 18:59:38
4788,1,18_20,4788.0,2023-06-13 18:59:48
4789,1,18_20,4789.0,2023-06-13 18:59:58
4790,1,18_20,4790.0,2023-06-13 19:00:08
4791,0,18_20,4791.0,2023-06-13 19:00:18
4792,0,18_20,4792.0,2023-06-13 19:00:28
4793,1,18_20,4793.0,2023-06-13 19:00:38
4794,1,18_20,4794.0,2023-06-13 19:00:48
4795,2,18_20,4795.0,2023-06-13 19:00:58
4796,1,18_20,4796.0,2023-06-13 19:01:08
4797,1,18_20,4797.0,2023-06-13 19:01:18
4798,1,18_20,4798.0,2023-06-13 19:01:28
4799,2,18_20,4799.0,2023-06-13 19:01:38
4800,1,18_20,4800.0,2023-06-13 19:01:48
4801,0,18_20,4801.0,2023-06-13 19:01:58
4802,1,18_20,4802.0,2023-06-13 19:02:08
4803,0,18_20,4803.0,2023-06-13 19:02:18
4804,2,18_20,4804.0,2023-06-13 19:02:28
4805,1,18_20,4805.0,2023-06-13 19:02:38
4806,0,18_20,4806.0,2023-06-13 19:02:48
4807,0,18_20,4807.0,2023-06-13 19:02:58
4808,0,18_20,4808.0,2023-06-13 19:03:08
4809,0,18_20,4809.0,2023-06-13 19:03:18
4810,0,18_20,4810.0,2023-06-13 19:03:28
4811,1,18_20,4811.0,2023-06-13 19:03:38
4812,1,18_20,4812.0,2023-06-13 19:03:48
4813,1,18_20,4813.0,2023-06-13 19:03:58
4814,0,18_20,4814.0,2023-06-13 19:04:08
4815,1,18_20,4815.0,2023-06-13 19:04:18
4816,0,18_20,4816.0,2023-06-13 19:04:28
4817,0,18_20,4817.0,2023-06-13 19:04:38
4818,1,18_20,4818.0,2023-06-13 19:04:48
4819,0,18_20,4819.0,2023-06-13 19:04:58
4820,1,18_20,4820.0,2023-06-13 19:05:08
4821,1,18_20,4821.0,2023-06-13 19:05:18
4822,1,18_20,4822.0,2023-06-13 19:05:28
4823,1,18_20,4823.0,2023-06-13 19:05:38
4824,1,18_20,4824.0,2023-06-13 19:05:48
4825,1,18_20,4825.0,2023-06-13 19:05:58
4826,1,18_20,4826.0,2023-06-13 19:06:08
4827,1,18_20,4827.0,2023-06-13 19:06:18
4828,1,18_20,4828.0,2023-06-13 19:06:28
4829,2,18_20,4829.0,2023-06-13 19:06:38
4830,2,18_20,4830.0,2023-06-13 19:06:48
4831,1,18_20,4831.0,2023-06-13 19:06:58
4832,2,18_20,4832.0,2023-06-13 19:07:08
4833,1,18_20,4833.0,2023-06-13 19:07:18
4834,0,18_20,4834.0,2023-06-13 19:07:28
4835,1,18_20,4835.0,2023-06-13 19:07:38
4836,0,18_20,4836.0,2023-06-13 19:07:48
4837,2,18_20,4837.0,2023-06-13 19:07:58
4838,1,18_20,4838.0,2023-06-13 19:08:08
4839,1,18_20,4839.0,2023-06-13 19:08:18
4840,1,18_20,4840.0,2023-06-13 19:08:28
4841,0,18_20,4841.0,2023-06-13 19:08:38
4842,0,18_20,4842.0,2023-06-13 19:08:48
4843,0,18_20,4843.0,2023-06-13 19:08:58
4844,0,18_20,4844.0,2023-06-13 19:09:08
4845,0,18_20,4845.0,2023-06-13 19:09:18
4846,0,18_20,4846.0,2023-06-13 19:09:28
4847,0,18_20,4847.0,2023-06-13 19:09:38
4848,0,18_20,4848.0,2023-06-13 19:09:48
4849,0,18_20,4849.0,2023-06-13 19:09:58
4850,0,18_20,4850.0,2023-06-13 19:10:08
4851,0,18_20,4851.0,2023-06-13 19:10:18
4852,0,18_20,4852.0,2023-06-13 19:10:28
4853,0,18_20,4853.0,2023-06-13 19:10:38
4854,0,18_20,4854.0,2023-06-13 19:10:48
4855,0,18_20,4855.0,2023-06-13 19:10:58
4856,0,18_20,4856.0,2023-06-13 19:11:08
4857,0,18_20,4857.0,2023-06-13 19:11:18
4858,0,18_20,4858.0,2023-06-13 19:11:28
4859,0,18_20,4859.0,2023-06-13 19:11:38
4860,0,18_20,4860.0,2023-06-13 19:11:48
4861,0,18_20,4861.0,2023-06-13 19:11:58
4862,0,18_20,4862.0,2023-06-13 19:12:08
4863,0,18_20,4863.0,2023-06-13 19:12:18
4864,0,18_20,4864.0,2023-06-13 19:12:28
4865,0,18_20,4865.0,2023-06-13 19:12:38
4866,0,18_20,4866.0,2023-06-13 19:12:48
4867,0,18_20,4867.0,2023-06-13 19:12:58
4868,0,18_20,4868.0,2023-06-13 19:13:08
4869,0,18_20,4869.0,2023-06-13 19:13:18
4870,0,18_20,4870.0,2023-06-13 19:13:28
4871,0,18_20,4871.0,2023-06-13 19:13:38
4872,0,18_20,4872.0,2023-06-13 19:13:48
4873,0,18_20,4873.0,2023-06-13 19:13:58
4874,0,18_20,4874.0,2023-06-13 19:14:08
4875,0,18_20,4875.0,2023-06-13 19:14:18
4876,0,18_20,4876.0,2023-06-13 19:14:28
4877,0,18_20,4877.0,2023-06-13 19:14:38
4878,1,18_20,4878.0,2023-06-13 19:14:48
4879,2,18_20,4879.0,2023-06-13 19:14:58
4880,1,18_20,4880.0,2023-06-13 19:15:08
4881,0,18_20,4881.0,2023-06-13 19:15:18
4882,0,18_20,4882.0,2023-06-13 19:15:28
4883,1,18_20,4883.0,2023-06-13 19:15:38
4884,1,18_20,4884.0,2023-06-13 19:15:48
4885,1,18_20,4885.0,2023-06-13 19:15:58
4886,1,18_20,4886.0,2023-06-13 19:16:08
4887,1,18_20,4887.0,2023-06-13 19:16:18
4888,1,18_20,4888.0,2023-06-13 19:16:28
4889,2,18_20,4889.0,2023-06-13 19:16:38
4890,0,18_20,4890.0,2023-06-13 19:16:48
4891,2,18_20,4891.0,2023-06-13 19:16:58
4892,1,18_20,4892.0,2023-06-13 19:17:08
4893,1,18_20,4893.0,2023-06-13 19:17:18
4894,1,18_20,4894.0,2023-06-13 19:17:28
4895,1,18_20,4895.0,2023-06-13 19:17:38
4896,1,18_20,4896.0,2023-06-13 19:17:48
4897,1,18_20,4897.0,2023-06-13 19:17:58
4898,1,18_20,4898.0,2023-06-13 19:18:08
4899,2,18_20,4899.0,2023-06-13 19:18:18
4900,0,18_20,4900.0,2023-06-13 19:18:28
4901,0,18_20,4901.0,2023-06-13 19:18:38
4902,1,18_20,4902.0,2023-06-13 19:18:48
4903,1,18_20,4903.0,2023-06-13 19:18:58
4904,1,18_20,4904.0,2023-06-13 19:19:08
4905,1,18_20,4905.0,2023-06-13 19:19:18
4906,1,18_20,4906.0,2023-06-13 19:19:28
4907,2,18_20,4907.0,2023-06-13 19:19:38
4908,1,18_20,4908.0,2023-06-13 19:19:48
4909,1,18_20,4909.0,2023-06-13 19:19:58
4910,0,18_20,4910.0,2023-06-13 19:20:08
4911,0,18_20,4911.0,2023-06-13 19:20:18
4912,0,18_20,4912.0,2023-06-13 19:20:28
4913,0,18_20,4913.0,2023-06-13 19:20:38
4914,0,18_20,4914.0,2023-06-13 19:20:48
4915,0,18_20,4915.0,2023-06-13 19:20:58
4916,1,18_20,4916.0,2023-06-13 19:21:08
4917,1,18_20,4917.0,2023-06-13 19:21:18
4918,1,18_20,4918.0,2023-06-13 19:21:28
4919,1,18_20,4919.0,2023-06-13 19:21:38
4920,1,18_20,4920.0,2023-06-13 19:21:48
4921,0,18_20,4921.0,2023-06-13 19:21:58
4922,0,18_20,4922.0,2023-06-13 19:22:08
4923,0,18_20,4923.0,2023-06-13 19:22:18
4924,0,18_20,4924.0,2023-06-13 19:22:28
4925,0,18_20,4925.0,2023-06-13 19:22:38
4926,1,18_20,4926.0,2023-06-13 19:22:48
4927,1,18_20,4927.0,2023-06-13 19:22:58
4928,1,18_20,4928.0,2023-06-13 19:23:08
4929,1,18_20,4929.0,2023-06-13 19:23:18
4930,1,18_20,4930.0,2023-06-13 19:23:28
4931,1,18_20,4931.0,2023-06-13 19:23:38
4932,0,18_20,4932.0,2023-06-13 19:23:48
4933,1,18_20,4933.0,2023-06-13 19:23:58
4934,1,18_20,4934.0,2023-06-13 19:24:08
4935,1,18_20,4935.0,2023-06-13 19:24:18
4936,1,18_20,4936.0,2023-06-13 19:24:28
4937,1,18_20,4937.0,2023-06-13 19:24:38
4938,1,18_20,4938.0,2023-06-13 19:24:48
4939,1,18_20,4939.0,2023-06-13 19:24:58
4940,1,18_20,4940.0,2023-06-13 19:25:08
4941,1,18_20,4941.0,2023-06-13 19:25:18
4942,1,18_20,4942.0,2023-06-13 19:25:28
4943,1,18_20,4943.0,2023-06-13 19:25:38
4944,1,18_20,4944.0,2023-06-13 19:25:48
4945,1,18_20,4945.0,2023-06-13 19:25:58
4946,0,18_20,4946.0,2023-06-13 19:26:08
4947,1,18_20,4947.0,2023-06-13 19:26:18
4948,2,18_20,4948.0,2023-06-13 19:26:28
4949,0,18_20,4949.0,2023-06-13 19:26:38
4950,1,18_20,4950.0,2023-06-13 19:26:48
4951,1,18_20,4951.0,2023-06-13 19:26:58
4952,1,18_20,4952.0,2023-06-13 19:27:08
4953,1,18_20,4953.0,2023-06-13 19:27:18
4954,1,18_20,4954.0,2023-06-13 19:27:28
4955,0,18_20,4955.0,2023-06-13 19:27:38
4956,0,18_20,4956.0,2023-06-13 19:27:48
4957,1,18_20,4957.0,2023-06-13 19:27:58
4958,1,18_20,4958.0,2023-06-13 19:28:08
4959,1,18_20,4959.0,2023-06-13 19:28:18
4960,1,18_20,4960.0,2023-06-13 19:28:28
4961,1,18_20,4961.0,2023-06-13 19:28:38
4962,0,18_20,4962.0,2023-06-13 19:28:48
4963,0,18_20,4963.0,2023-06-13 19:28:58
4964,0,18_20,4964.0,2023-06-13 19:29:08
4965,1,18_20,4965.0,2023-06-13 19:29:18
4966,1,18_20,4966.0,2023-06-13 19:29:28
4967,0,18_20,4967.0,2023-06-13 19:29:38
4968,0,18_20,4968.0,2023-06-13 19:29:48
4969,0,18_20,4969.0,2023-06-13 19:29:58
4970,0,18_20,4970.0,2023-06-13 19:30:08
4971,0,18_20,4971.0,2023-06-13 19:30:18
4972,0,18_20,4972.0,2023-06-13 19:30:28
4973,1,18_20,4973.0,2023-06-13 19:30:38
4974,1,18_20,4974.0,2023-06-13 19:30:48
4975,0,18_20,4975.0,2023-06-13 19:30:58
4976,0,18_20,4976.0,2023-06-13 19:31:08
4977,0,18_20,4977.0,2023-06-13 19:31:18
4978,0,18_20,4978.0,2023-06-13 19:31:28
4979,0,18_20,4979.0,2023-06-13 19:31:38
4980,0,18_20,4980.0,2023-06-13 19:31:48
4981,0,18_20,4981.0,2023-06-13 19:31:58
4982,0,18_20,4982.0,2023-06-13 19:32:08
4983,0,18_20,4983.0,2023-06-13 19:32:18
4984,0,18_20,4984.0,2023-06-13 19:32:28
4985,0,18_20,4985.0,2023-06-13 19:32:38
4986,0,18_20,4986.0,2023-06-13 19:32:48
4987,0,18_20,4987.0,2023-06-13 19:32:58
4988,0,18_20,4988.0,2023-06-13 19:33:08
4989,0,18_20,4989.0,2023-06-13 19:33:18
4990,0,18_20,4990.0,2023-06-13 19:33:28
4991,0,18_20,4991.0,2023-06-13 19:33:38
4992,0,18_20,4992.0,2023-06-13 19:33:48
4993,0,18_20,4993.0,2023-06-13 19:33:58
4994,0,18_20,4994.0,2023-06-13 19:34:08
4995,0,18_20,4995.0,2023-06-13 19:34:18
4996,0,18_20,4996.0,2023-06-13 19:34:28
4997,0,18_20,4997.0,2023-06-13 19:34:38
4998,0,18_20,4998.0,2023-06-13 19:34:48
4999,0,18_20,4999.0,2023-06-13 19:34:58
5000,0,18_20,5000.0,2023-06-13 19:35:08
5001,0,18_20,5001.0,2023-06-13 19:35:18
5002,0,18_20,5002.0,2023-06-13 19:35:28
5003,0,18_20,5003.0,2023-06-13 19:35:38
5004,0,18_20,5004.0,2023-06-13 19:35:48
5005,0,18_20,5005.0,2023-06-13 19:35:58
5006,0,18_20,5006.0,2023-06-13 19:36:08
5007,0,18_20,5007.0,2023-06-13 19:36:18
5008,0,18_20,5008.0,2023-06-13 19:36:28
5009,0,18_20,5009.0,2023-06-13 19:36:38
5010,0,18_20,5010.0,2023-06-13 19:36:48
5011,0,18_20,5011.0,2023-06-13 19:36:58
5012,0,18_20,5012.0,2023-06-13 19:37:08
5013,0,18_20,5013.0,2023-06-13 19:37:18
5014,0,18_20,5014.0,2023-06-13 19:37:28
5015,0,18_20,5015.0,2023-06-13 19:37:38
5016,0,18_20,5016.0,2023-06-13 19:37:48
5017,0,18_20,5017.0,2023-06-13 19:37:58
5018,0,18_20,5018.0,2023-06-13 19:38:08
5019,0,18_20,5019.0,2023-06-13 19:38:18
5020,0,18_20,5020.0,2023-06-13 19:38:28
5021,0,18_20,5021.0,2023-06-13 19:38:38
5022,0,18_20,5022.0,2023-06-13 19:38:48
5023,0,18_20,5023.0,2023-06-13 19:38:58
5024,0,18_20,5024.0,2023-06-13 19:39:08
